DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT,Date,ANNUAL_AVG_TEMPERATURE,ANOMALY_TEMPERATURE,PRECIPITATION,ANOMALY_PRECIPITATION
7.0,134,,LA,,0.0,,"LOS ANGELES, JCT. RTES. 101/170",,,,11800.0,199000.0,162000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,,0.509,,"LOS ANGELES, LANKERSHIM BLVD ",11800.0,199000.0,162000.0,12300.0,206000.0,168000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,,0.857,,"LOS ANGELES, CAHUENGA BLVD ",12300.0,206000.0,168000.0,13400.0,226000.0,184000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,,2.106,,"BURBANK, HOLLYWOOD WAY ",13400.0,226000.0,184000.0,13200.0,222000.0,181000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,,2.896,,"BURBANK, RIVERSIDE DR ",13200.0,222000.0,181000.0,13500.0,227000.0,185000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,,3.811,,"LOS ANGELES, FOREST LAWN DR ",13500.0,227000.0,185000.0,14500.0,244000.0,199000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,,4.811,,"LOS ANGELES, VICTORY BLVD/RIVERSIDE DR ",14500.0,244000.0,199000.0,13600.0,228000.0,186000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,5.47,R,"LOS ANGELES, JCT. RTE. 5",6800.0,114000.0,93000.0,7400.0,124000.0,101000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,5.667,,"LOS ANGELES, JCT. RTE. 5",,,,14700.0,248000.0,202000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,6.178,,"GLENDALE, CONCORD ST/SAN FERNANDO ROAD ",14700.0,248000.0,202000.0,15000.0,253000.0,206000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,6.574,,"GLENDALE, PACIFIC AVE ",15000.0,253000.0,206000.0,14900.0,250000.0,204000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,7.127,,"GLENDALE, BRAND BLVD ",14900.0,250000.0,204000.0,14800.0,249000.0,203000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,7.87,,"GLENDALE, GLENDALE AVE ",14800.0,249000.0,203000.0,14500.0,244000.0,199000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,8.963,,"GLENDALE, JCT. RTE. 2",12100.0,204000.0,166000.0,12700.0,213000.0,174000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,11.439,,"LOS ANGELES, EAGLE ROCK/FIGUEROA STS ",12700.0,213000.0,174000.0,13300.0,223000.0,182000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,12.36,,"PASADENA, SAN RAFAEL AVE ",13300.0,223000.0,182000.0,13700.0,229000.0,187000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,12.965,,"PASADENA, ORANGE GROVE BLVD ",13700.0,229000.0,187000.0,13700.0,229000.0,187000.0,2020,63.2,-0.2,10.89,-1.35
7.0,134,,LA,R,13.341,,"PASADENA, JCT. RTES. 210/710",13700.0,229000.0,187000.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,0.0,R,JCT. RTE. 5,,,,370.0,2150.0,2000.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,1.392,R,END INDEPENDENT ALIGNMENT,370.0,2150.0,2000.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,0.0,L,BEGIN INDEPENDENT ALIGNMENT LEFT LANES,,,,370.0,2150.0,2000.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,1.392,L,END INDEPENDENT ALIGNMENT,370.0,2150.0,2000.0,730.0,4350.0,4000.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,1.711,,GORMAN POST RD,730.0,4350.0,4000.0,490.0,3450.0,3200.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,4.11,,OLD RIDGE RTE ROAD,490.0,3450.0,3200.0,470.0,3300.0,3050.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,14.534,,245TH ST W,400.0,3150.0,2900.0,380.0,3000.0,2750.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,28.054,,110TH ST W,630.0,3050.0,2800.0,560.0,2650.0,2450.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,36.874,,JCT. RTE. 14 NORTH,770.0,3700.0,3400.0,770.0,3700.0,3400.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,43.418,,JCT. RTE. 14 SOUTH,770.0,3700.0,3400.0,2700.0,34000.0,31500.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,44.424,,"PALMDALE, SIERRA HIGHWAY",1800.0,22900.0,21200.0,1850.0,22700.0,21000.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,44.692,,"PALMDALE, 10TH ST EAST",1800.0,22300.0,20600.0,1700.0,21000.0,19400.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,45.71,,"PALMDALE, 20TH ST EAST",1700.0,21000.0,19400.0,1600.0,20400.0,18900.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,46.73,,"PALMDALE, 30TH ST EAST",1600.0,20400.0,18900.0,1500.0,18900.0,17500.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,47.251,,"PALMDALE, 35TH ST EAST",1500.0,18900.0,17500.0,1450.0,18000.0,16600.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,R,48.52,,50TH ST/PALMDALE BLVD,1500.0,18400.0,17000.0,830.0,10400.0,9600.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,51.41,,"PALMDALE, PEARLBLOSSOM HIGHWAY/AVE T",1100.0,14100.0,13000.0,1500.0,17500.0,16200.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,53.551,,LITTLE ROCK CREEK,1450.0,16700.0,15400.0,1450.0,16700.0,15400.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,56.17,,96TH ST EAST,1200.0,14400.0,13300.0,1250.0,14500.0,13400.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,60.17,,LONGVIEW ROAD,1150.0,13600.0,12600.0,1050.0,12400.0,11500.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,63.68,,165TH ST EAST,1050.0,12400.0,11500.0,1050.0,12700.0,11700.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,69.3,,JCT. RTE. 18,1150.0,13500.0,12500.0,830.0,8900.0,8200.0,2020,63.2,-0.2,10.89,-1.35
7.0,138,,LA,,74.973,,LOS ANGELES/SAN BERNARDINO COUNTY LINE,690.0,9200.0,8500.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,164,,LA,,4.81,,"SOUTH EL MONTE, GARVEY AVE",4050.0,54000.0,47500.0,5400.0,79000.0,69000.0,2020,63.2,-0.2,10.89,-1.35
7.0,164,,LA,,5.599,,"EL MONTE, JCT. RTE. 10",5400.0,79000.0,69000.0,3550.0,54000.0,47500.0,2020,63.2,-0.2,10.89,-1.35
7.0,164,,LA,,6.224,,"ROSEMEAD, VALLEY BLVD",3550.0,54000.0,47500.0,4050.0,60000.0,53000.0,2020,63.2,-0.2,10.89,-1.35
7.0,164,,LA,,6.64,,"ROSEMEAD, LOWER AZUSA ROAD",3150.0,46500.0,41000.0,2800.0,41000.0,36000.0,2020,63.2,-0.2,10.89,-1.35
7.0,164,,LA,,6.899,,END OF RTE,2800.0,41000.0,36000.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,14.5,,"LOS ANGELES, JCT. RTES. 101/134",,,,10700.0,169000.0,166000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,14.78,,"LOS ANGELES, RIVERSIDE DR ",10700.0,169000.0,166000.0,11600.0,185000.0,181000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,15.367,,"LOS ANGELES, MAGNOLIA BLVD ",11600.0,185000.0,181000.0,11800.0,189000.0,185000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,15.988,,"LOS ANGELES, BURBANK BLVD ",11800.0,189000.0,185000.0,12100.0,193000.0,189000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,16.626,,"LOS ANGELES, OXNARD ST/LAUREL CANYON BLVD ",12100.0,193000.0,189000.0,12000.0,192000.0,188000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,17.248,,"LOS ANGELES, VICTORY BLVD ",12000.0,192000.0,188000.0,11700.0,186000.0,182000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,18.274,,"LOS ANGELES, SHERMAN WAY ",11700.0,186000.0,182000.0,9900.0,158000.0,155000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,19.721,,"LOS ANGELES, ROSCOE BLVD ",9900.0,158000.0,155000.0,8800.0,141000.0,138000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,20.101,,"LOS ANGELES, SHELDON/ ARLETA STS ",8800.0,141000.0,138000.0,8100.0,129000.0,126000.0,2020,63.2,-0.2,10.89,-1.35
7.0,170,,LA,R,20.551,,"LOS ANGELES, JCT. RTE. 5",8100.0,129000.0,126000.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,187,,LA,,8.802,,"LOS ANGELES, JCT. RTE. 10",4000.0,45000.0,37500.0,5100.0,56000.0,46500.0,2020,63.2,-0.2,10.89,-1.35
7.0,187,,LA,,8.905,,"LOS ANGELES, CADILLAC AVE",5100.0,56000.0,46500.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,0.0,,"LOS ANGELES, JCT. RTE. 5",,,,5000.0,87000.0,73000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,0.843,,"LOS ANGELES, YARNELL ST ",5000.0,87000.0,73000.0,4900.0,85000.0,71000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,1.924,,"LOS ANGELES, ROXFORD ST ",4900.0,85000.0,71000.0,4900.0,85000.0,71000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,3.275,,"LOS ANGELES, POLK ST ",4900.0,85000.0,71000.0,5700.0,98000.0,82000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,4.11,,"LOS ANGELES, HUBBARD ST ",5700.0,98000.0,82000.0,7000.0,121000.0,101000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,4.936,,"LOS ANGELES, MACLAY ST ",7000.0,121000.0,101000.0,7800.0,135000.0,113000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,5.911,,"LOS ANGELES, JCT. RTE. 118",7800.0,135000.0,113000.0,7700.0,134000.0,112000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,7.822,,"LOS ANGELES, OSBORNE ST/FOOTHILL BLVD ",7700.0,134000.0,112000.0,7300.0,127000.0,106000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,9.444,,"LOS ANGELES, WHEATLAND AVE ",7300.0,127000.0,106000.0,7500.0,131000.0,109000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,11.084,,"LOS ANGELES, SUNLAND BLVD ",7500.0,131000.0,109000.0,7200.0,125000.0,104000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,14.173,,"LOS ANGELES,LA TUNA CANYON ROAD ",7200.0,125000.0,104000.0,7600.0,132000.0,110000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,15.619,,"GLENDALE, LOWELL AVE ",7600.0,132000.0,110000.0,9300.0,162000.0,135000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,16.773,,"GLENDALE, PENNSYLVANIA AVE ",9300.0,162000.0,135000.0,9900.0,173000.0,144000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,17.383,,LA CRESCENTA AVE ,9900.0,173000.0,144000.0,11100.0,193000.0,161000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,18.872,,"LA CANADA-FLINTRIDGE, W JCT. RTE. 2",11100.0,193000.0,161000.0,7800.0,135000.0,113000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,19.881,,"LA CANADA-FLINTRIDGE, EAST JCT. RTE. 2",7800.0,135000.0,113000.0,7500.0,131000.0,109000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,20.6,,"LA CANADA-FLINTRIDGE, GOULD AVE/FOOTHILL BLVD ",7500.0,131000.0,109000.0,6800.0,119000.0,99000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,20.854,,"LA CANADA-FLINTRIDGE, HAMPTON AVE/FOOTHILL BLVD ",6800.0,119000.0,99000.0,7600.0,132000.0,110000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,21.532,,"LA CANADA-FLINTRIDGE, BERKSHIRE PLACE ",7600.0,132000.0,110000.0,7500.0,129000.0,108000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,22.494,,"PASADENA, ARROYO BLVD ",7500.0,129000.0,108000.0,7100.0,123000.0,103000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,23.191,,"PASADENA, LINCOLN BLVD ",7100.0,123000.0,103000.0,8100.0,141000.0,118000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,24.06,,"PASADENA, MOUNTAIN ST ",8100.0,141000.0,118000.0,8500.0,149000.0,124000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,24.962,,"PASADENA, JCT. RTES. 134/710",8500.0,149000.0,124000.0,19700.0,340000.0,284000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,26.326,,"PASADENA, LAKE AVE ",19700.0,340000.0,284000.0,21400.0,371000.0,310000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,26.941,,"PASADENA, HILL AVE ",21400.0,371000.0,310000.0,20100.0,349000.0,291000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,27.409,,"PASADENA, ALLEN AVE ",20100.0,349000.0,291000.0,20400.0,355000.0,296000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,28.249,,"PASADENA, ALTADENA DR ",20400.0,355000.0,296000.0,19100.0,331000.0,276000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,28.68,,"PASADENA, SAN GABRIEL BLVD ",19100.0,331000.0,276000.0,18200.0,315000.0,263000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,29.293,,"PASADENA, SIERRA MADRE VILLA ",18200.0,315000.0,263000.0,16700.0,289000.0,241000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,L,29.795,,"PASADENA, ROSEMEAD BLVD ",16700.0,289000.0,241000.0,15700.0,272000.0,227000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,30.816,,"ARCADIA, BALDWIN AVE ",15700.0,272000.0,227000.0,15800.0,273000.0,228000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,31.883,,"ARCADIA, SANTA ANITA AVE ",15800.0,273000.0,228000.0,15200.0,264000.0,220000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,32.89,,"MONROVIA, HUNTINGTON DR ",15200.0,264000.0,220000.0,15100.0,261000.0,218000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,32.914,,"MONROVIA, MYRTLE AVE ",15100.0,261000.0,218000.0,14700.0,255000.0,213000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,34.741,,"MONROVIA, MOUNTAIN AVE ",14700.0,255000.0,213000.0,15100.0,262000.0,219000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,35.244,,"DUARTE, BUENA VISTA ST ",15100.0,262000.0,219000.0,15300.0,265000.0,221000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,36.41,,"DUARTE, JCT. RTE. 605",15300.0,265000.0,221000.0,16100.0,279000.0,233000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,37.862,,"IRWINDALE, IRWINDALE AVE ",16100.0,279000.0,233000.0,15800.0,274000.0,229000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,38.957,,"AZUSA, VERNON AVE ",15800.0,274000.0,229000.0,15600.0,271000.0,226000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,39.6,,"AZUSA, AZUSA AVE ",15600.0,271000.0,226000.0,15400.0,266000.0,222000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,40.603,,"AZUSA, CITRUS AVE ",15400.0,266000.0,222000.0,15300.0,265000.0,221000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,41.594,,"GLENDORA, GRAND AVE ",15300.0,265000.0,221000.0,15300.0,265000.0,221000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,43.16,,"GLENDORA, SUNFLOWER AVE ",15300.0,265000.0,221000.0,15400.0,266000.0,222000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,44.377,,"GLENDORA, JCT RTE 57, ORANGE FREEWAY ",15400.0,266000.0,222000.0,11800.0,205000.0,171000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,45.456,,"SAN DIMAS, SAN DIMAS AVE ",11200.0,194000.0,162000.0,11500.0,200000.0,167000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,46.628,,"LA VERNE, JCT. RTE. 66",11500.0,200000.0,167000.0,10500.0,182000.0,152000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,48.083,,"LA VERNE, FRUIT ST ",10500.0,182000.0,152000.0,10000.0,174000.0,145000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,49.533,,"CLAREMONT, TOWNE AVE ",10000.0,174000.0,145000.0,10000.0,174000.0,145000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,51.849,,"CLAREMONT, BASELINE ROAD ",10000.0,174000.0,145000.0,10600.0,184000.0,154000.0,2020,63.2,-0.2,10.89,-1.35
7.0,210,,LA,R,52.15,,LOS ANGELES/SAN BERNARDINO COUNTY LINE,10300.0,179000.0,149000.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,0.0,,"LOS ANGELES, 25TH ST",,,,2550.0,31500.0,27500.0,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,3.458,,"RANCHO PALOS VERDES, AVENDIA APPRENDA ROAD",3000.0,34000.0,30000.0,3400.0,38500.0,34000.0,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,4.314,,"LOMITA, PALOS VERDES DR NORTH",3400.0,38500.0,34000.0,2050.0,23200.0,20400.0,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,5.085,,"LOS ANGELES, JCT. RTE. 1",2850.0,32500.0,28500.0,1900.0,21500.0,18900.0,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,5.667,,"LOS ANGELES, LOMITA BLVD",2050.0,23500.0,20700.0,2550.0,29000.0,25500.0,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,6.996,,"LOS ANGELES, SEPULVEDA BLVD",2550.0,29000.0,25500.0,2850.0,32500.0,28500.0,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,7.983,,CARSON ST,2850.0,32500.0,28500.0,2850.0,32500.0,28500.0,2020,63.2,-0.2,10.89,-1.35
7.0,213,,LA,,8.973,,W 204TH ST,2850.0,32500.0,28500.0,,,,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,0.266,,ORANGE/LOS ANGELES COUNTY LINE,,,,14600.0,273000.0,236000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,0.448,,"LONG BEACH, STUDEBAKER ROAD ",14600.0,273000.0,236000.0,15100.0,281000.0,243000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,1.112,,"LONG BEACH, PALO VERDE AVE ",15100.0,281000.0,243000.0,14500.0,270000.0,234000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,1.64,,"LONG BEACH, WOODRUFF AVE ",14500.0,270000.0,234000.0,14800.0,275000.0,238000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,2.184,,"LONG BEACH, BELLFLOWER BLVD ",14800.0,275000.0,238000.0,15400.0,288000.0,249000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,3.324,,"LONG BEACH, LAKEWOOD BLVD ",15400.0,288000.0,249000.0,15800.0,295000.0,255000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,4.879,,"LONG BEACH, CHERRY AVE ",15800.0,295000.0,255000.0,14800.0,275000.0,238000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,5.388,,"SIGNAL HILL, ORANGE AVE ",14800.0,275000.0,238000.0,16400.0,306000.0,265000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,10.541,,"CARSON, CARSON ST ",12600.0,234000.0,203000.0,12900.0,241000.0,209000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,11.224,,"CARSON, AVALON BLVD ",12900.0,241000.0,209000.0,15100.0,281000.0,243000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,12.97,,"CARSON, JCT. RTE. 110",15100.0,281000.0,243000.0,15200.0,283000.0,245000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,13.28,,"LOS ANGELES, VERMONT AVE ",15200.0,283000.0,245000.0,15900.0,296000.0,256000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,13.826,,"LOS ANGELES, NORMANDIE AVE ",15900.0,296000.0,256000.0,13100.0,244000.0,211000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,14.398,,"LOS ANGELES, WERN AVE ",13100.0,244000.0,211000.0,13400.0,249000.0,216000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,15.447,,"TORRANCE, CRENSHAW BLVD ",13400.0,249000.0,216000.0,13900.0,260000.0,225000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,16.573,,"TORRANCE, ARTESIA BLVD ",13900.0,260000.0,225000.0,14200.0,264000.0,229000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,17.589,,"LAWNDALE, HAWTHORNE BLVD ",14200.0,264000.0,229000.0,14900.0,278000.0,241000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,18.233,,"LAWNDALE, INGLEWOOD AVE ",14900.0,278000.0,241000.0,15600.0,291000.0,252000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,19.205,,"HAWTHORNE, ROSECRANS AVE ",15600.0,291000.0,252000.0,17300.0,321000.0,278000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,20.216,,"HAWTHORNE, EL SEGUNDO BLVD ",17300.0,321000.0,278000.0,14000.0,261000.0,226000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,6.076,,"LONG BEACH, ATLANTIC AVE ",16400.0,306000.0,265000.0,15400.0,288000.0,249000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,6.34,,"SB ON FR WARDLOW/LONG BEACH BLVD and LONG BEACH, LONG BEACH BLVD ",15400.0,288000.0,249000.0,15300.0,284000.0,246000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,7.596,,"LONG BEACH, JCT. RTE. 710",15300.0,284000.0,246000.0,15600.0,290000.0,251000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,8.784,,"CARSON, ALAMEDA ST ",15600.0,290000.0,251000.0,13500.0,252000.0,218000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,9.556,,"CARSON, WILMINGTON AVE ",13500.0,252000.0,218000.0,12600.0,234000.0,203000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,R,21.175,,"LOS ANGELES, JCT. RTE 105",14000.0,261000.0,226000.0,18100.0,337000.0,292000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,22.216,,"INGLEWOOD, CENTURY BLVD ",18100.0,337000.0,292000.0,17900.0,334000.0,289000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,23.355,,"INGLEWOOD, MANCHESTER BLVD ",17900.0,334000.0,289000.0,15700.0,292000.0,253000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,24.273,,"LOS ANGELES, LA TIJERA BLVD/HOWARD HUGHES PARKWAY ",15700.0,292000.0,253000.0,17100.0,320000.0,277000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,25.947,,"CULVER CITY, JCT. RTE. 90",17100.0,320000.0,277000.0,17500.0,327000.0,283000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,27.2,,"CULVER CITY, CULVER BLVD ",17500.0,327000.0,283000.0,18100.0,337000.0,292000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,27.964,,"CULVER CITY, JCT. RTE. 187",18100.0,337000.0,292000.0,18400.0,342000.0,296000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,29.538,,"LOS ANGELES, JCT. RTE. 10",18400.0,342000.0,296000.0,16800.0,313000.0,271000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,30.183,,"LOS ANGELES, OLYMPIC BLVD ",16800.0,313000.0,271000.0,18100.0,338000.0,293000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,30.856,,"LOS ANGELES, JCT. RTE. 2",18100.0,338000.0,293000.0,17200.0,320000.0,277000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,31.542,,"LOS ANGELES, WILSHIRE BLVD ",17200.0,320000.0,277000.0,15800.0,295000.0,255000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,32.502,,"LOS ANGELES, WATERFORD ST/MONTANA AVE",15800.0,295000.0,255000.0,15400.0,288000.0,249000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,32.996,,"LOS ANGELES, SUNSET BLVD ",15400.0,288000.0,249000.0,15600.0,290000.0,251000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,33.29,,"LOS ANGELES, MORAGA DR ",15600.0,290000.0,251000.0,15800.0,295000.0,255000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,34.764,,"LOS ANGELES, GETTY CENTER DR ",15800.0,295000.0,255000.0,15600.0,291000.0,252000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,37.026,,"LOS ANGELES, MULHOLLAND DR ",15600.0,291000.0,252000.0,15700.0,292000.0,253000.0,2020,63.2,-0.2,10.89,-1.35
7.0,405,,LA,,39.432,,"LOS ANGELES, JCT. RTE. 101",15700.0,292000.0,253000.0,12400.0,231000.0,200000.0,2020,63.2,-0.2,10.89,-1.35
